latitude,longitude,acq_date,satellite,confidence,frp,daynight,sensor,provinsi,frp_band,acq_datetime
-0.62636,110.39845,2026-08-26,N,nominal,4.88,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.65504,110.21136,2026-08-26,N,nominal,13.9,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.34527,112.19754,2026-08-26,N,nominal,4.02,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.37327,112.01704,2026-08-26,N,nominal,6.49,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.26811,112.62316,2026-08-26,N,nominal,15.1,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.66396,110.06423,2026-08-26,N,nominal,3.38,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.66063,110.06372,2026-08-26,N,nominal,2.51,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.34394,112.09088,2026-08-26,N,nominal,61.95,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.26619,112.6232,2026-08-26,N,nominal,9.12,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.34302,112.09064,2026-08-26,N,nominal,75.08,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.55426,110.67574,2026-08-26,N,nominal,3.87,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.76731,109.2588,2026-08-26,N,nominal,5.51,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.57313,110.50703,2026-08-26,N,nominal,3.41,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.39042,111.68456,2026-08-26,N,nominal,3.07,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.62837,110.10042,2026-08-26,N,nominal,4.38,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.3059,111.93669,2026-08-26,N,nominal,7.47,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.01699,113.01479,2026-08-26,N,nominal,8.83,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.27199,112.06417,2026-08-26,N,nominal,3.15,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.16752,112.71584,2026-08-26,N,nominal,20.86,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.46594,110.5692,2026-08-26,N,nominal,5.73,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.27422,111.78568,2026-08-26,N,nominal,36.19,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.27592,111.77443,2026-08-26,N,nominal,23.11,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.27649,111.77068,2026-08-26,N,nominal,40.12,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.27304,111.77016,2026-08-26,N,nominal,34.66,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.28494,111.69174,2026-08-26,N,nominal,7.89,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.42933,110.67466,2026-08-26,N,nominal,8.33,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.27259,111.84311,2026-08-26,N,nominal,6.24,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.44447,110.44113,2026-08-26,N,nominal,4.05,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.39463,110.65508,2026-08-26,N,nominal,8.11,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.41712,110.50829,2026-08-26,N,nominal,3.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.3929,110.64405,2026-08-26,N,nominal,8.58,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.41377,110.50779,2026-08-26,N,nominal,3.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.23727,111.63512,2026-08-26,N,nominal,4.27,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.23784,111.63141,2026-08-26,N,nominal,4.27,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.24126,111.60916,2026-08-26,N,nominal,5.3,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.32127,115.41322,2026-08-26,N,nominal,57.11,D,viirs,East Kalimantan,Sedang,2026-08-26 06:18:00
-0.47884,110.5069,2026-08-26,N,nominal,7.03,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.30434,111.65665,2026-08-26,N,nominal,63.7,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.30378,111.66037,2026-08-26,N,nominal,63.7,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.16391,112.71531,2026-08-26,N,nominal,32.59,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.45631,110.82275,2026-08-26,N,nominal,5.35,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.3342,111.59272,2026-08-26,N,nominal,6.1,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.35971,111.42755,2026-08-26,N,nominal,6.92,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.40597,111.12753,2026-08-26,N,nominal,11.2,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.33078,111.59217,2026-08-26,N,nominal,3.57,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.35573,111.43069,2026-08-26,N,nominal,23.17,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.35629,111.42704,2026-08-26,N,nominal,33.26,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.4026,111.12696,2026-08-26,N,nominal,37.02,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.35232,111.43018,2026-08-26,N,nominal,23.17,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.47111,110.65955,2026-08-26,N,nominal,5.18,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.16724,112.59945,2026-08-26,N,nominal,22.81,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.16367,112.59882,2026-08-26,N,nominal,22.81,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.27942,111.85533,2026-08-26,N,nominal,23.28,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
-0.47678,110.57816,2026-08-26,N,nominal,4.02,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.30269,111.65995,2026-08-26,N,nominal,19.72,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.30327,111.65624,2026-08-26,N,nominal,19.72,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.27258,112.06033,2026-08-26,N,nominal,3.15,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.04955,111.45853,2026-08-26,N,nominal,3.66,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.06886,110.61823,2026-08-26,N,nominal,11.79,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.19599,109.74308,2026-08-26,N,nominal,4.47,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.73849,111.79144,2026-08-26,N,nominal,7.41,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.51277,110.15597,2026-08-26,N,nominal,3.48,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.60691,110.74831,2026-08-26,N,nominal,6.05,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.94389,109.52338,2026-08-26,N,nominal,2.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.84862,109.38941,2026-08-26,N,nominal,4.93,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.15155,109.80654,2026-08-26,N,nominal,4.95,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.1225,109.8117,2026-08-26,N,nominal,3.91,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.73966,111.79909,2026-08-26,N,nominal,3.97,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.11918,109.81219,2026-08-26,N,nominal,3.91,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.0247,109.79167,2026-08-26,N,nominal,2.99,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.02138,109.79217,2026-08-26,N,nominal,2.99,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.77835,108.90744,2026-08-26,N,high,36.32,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.77501,108.90794,2026-08-26,N,high,18.08,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.77671,109.56187,2026-08-26,N,nominal,49.83,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.86207,110.18617,2026-08-26,N,nominal,3.52,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.84991,110.17372,2026-08-26,N,nominal,3.36,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.09742,109.7589,2026-08-26,N,nominal,2.11,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.735,111.79196,2026-08-26,N,nominal,8.68,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.73792,111.81113,2026-08-26,N,nominal,5.95,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.73152,111.79248,2026-08-26,N,nominal,8.68,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.44271,117.26085,2026-08-26,N,nominal,19.13,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
1.44192,117.25558,2026-08-26,N,nominal,19.13,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.60077,111.64472,2026-08-26,N,nominal,4.44,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.60423,111.64418,2026-08-26,N,nominal,4.44,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.60712,111.63991,2026-08-26,N,nominal,4.82,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.48641,117.24906,2026-08-26,N,nominal,7.18,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.65811,111.78725,2026-08-26,N,nominal,6.08,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.65752,111.78344,2026-08-26,N,nominal,2.86,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.50319,110.77834,2026-08-26,N,nominal,5.84,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.63829,111.63531,2026-08-26,N,nominal,4.04,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.70133,112.02142,2026-08-26,N,nominal,4.84,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.64176,111.63478,2026-08-26,N,nominal,3.18,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.6773,111.79609,2026-08-26,N,nominal,5.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.44276,110.2057,2026-08-26,N,nominal,15.78,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.72978,111.8045,2026-08-26,N,nominal,8.29,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.72861,111.79684,2026-08-26,N,nominal,2.89,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.7321,111.79631,2026-08-26,N,nominal,8.68,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.76689,109.7645,2026-08-26,N,nominal,2.65,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.44353,117.26632,2026-08-26,N,nominal,6.49,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.83931,110.35036,2026-08-26,N,nominal,5.95,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.89394,110.75395,2026-08-26,N,nominal,2.07,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.78043,110.92198,2026-08-26,N,nominal,8.42,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.65286,110.1659,2026-08-26,N,nominal,5.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.65339,110.16936,2026-08-26,N,nominal,23.17,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.63405,110.15453,2026-08-26,N,nominal,1.4,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.62699,110.13071,2026-08-26,N,nominal,3.87,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.6226,110.12427,2026-08-26,N,nominal,3.95,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.62366,110.13121,2026-08-26,N,nominal,14.4,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.64571,109.96761,2026-08-26,N,nominal,4.46,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.62419,110.13468,2026-08-26,N,nominal,14.4,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.55193,109.70678,2026-08-26,N,nominal,2.57,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.85721,111.81647,2026-08-26,N,nominal,2.62,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.37849,115.31907,2026-08-26,N,nominal,7.26,D,viirs,North Kalimantan,Rendah,2026-08-26 06:18:00
0.72408,111.10441,2026-08-26,N,nominal,6.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.72068,111.1049,2026-08-26,N,nominal,6.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.82634,111.82502,2026-08-26,N,nominal,11.51,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.84682,111.96033,2026-08-26,N,nominal,23.09,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.83164,111.48736,2026-08-26,N,nominal,1.92,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.81465,110.96468,2026-08-26,N,nominal,2.1,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.68351,110.10374,2026-08-26,N,nominal,2.37,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.88428,111.37649,2026-08-26,N,nominal,3.73,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.89449,110.75751,2026-08-26,N,nominal,3.9,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.73644,109.76556,2026-08-26,N,nominal,9.17,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.70624,110.14652,2026-08-26,N,nominal,4.55,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.82158,117.20164,2026-08-26,N,nominal,5.22,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.78694,110.27601,2026-08-26,N,nominal,2.04,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.87319,110.84488,2026-08-26,N,nominal,5.4,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.83764,110.73044,2026-08-26,N,nominal,2.66,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.93688,111.44421,2026-08-26,N,nominal,5.99,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.93342,111.44465,2026-08-26,N,nominal,5.26,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.82066,117.19926,2026-08-26,N,nominal,11.21,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.89928,111.26794,2026-08-26,N,nominal,9.03,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.90036,111.27502,2026-08-26,N,nominal,30.8,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.8924,111.31461,2026-08-26,N,nominal,12.56,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.88898,111.31516,2026-08-26,N,nominal,12.56,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.7861,110.70912,2026-08-26,N,nominal,3.0,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.78664,110.71268,2026-08-26,N,nominal,3.0,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.88376,111.35001,2026-08-26,N,nominal,6.27,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.78692,110.05173,2026-08-26,N,nominal,5.04,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.44211,110.67154,2026-08-26,N,nominal,2.96,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.51771,111.21409,2026-08-26,N,nominal,3.07,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.32306,109.95787,2026-08-26,N,nominal,6.43,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.16524,111.44064,2026-08-26,N,nominal,3.71,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.16468,111.43696,2026-08-26,N,nominal,39.5,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.16411,111.43329,2026-08-26,N,nominal,39.5,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.07492,110.73988,2026-08-26,N,nominal,4.73,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.00936,110.31269,2026-08-26,N,nominal,4.11,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.01345,110.07491,2026-08-26,N,nominal,3.28,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.02532,109.95296,2026-08-26,N,nominal,1.67,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.16069,111.4338,2026-08-26,N,nominal,8.01,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.25793,111.47608,2026-08-26,N,nominal,6.0,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.2625,111.48297,2026-08-26,N,nominal,7.61,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.26137,111.47557,2026-08-26,N,nominal,6.0,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.2608,111.47187,2026-08-26,N,nominal,6.0,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.2665,111.48615,2026-08-26,N,nominal,47.35,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.26423,111.47136,2026-08-26,N,nominal,22.93,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.26937,111.48194,2026-08-26,N,nominal,16.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.2688,111.47824,2026-08-26,N,nominal,16.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.26306,111.48666,2026-08-26,N,nominal,3.76,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.16125,111.43748,2026-08-26,N,nominal,8.01,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.15427,109.51005,2026-08-26,N,nominal,2.07,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.3556,112.89669,2026-08-26,N,nominal,26.45,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.1924,112.22504,2026-08-26,N,nominal,3.29,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.01917,110.85253,2026-08-26,N,nominal,4.95,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.19593,112.22449,2026-08-26,N,nominal,3.29,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.0149,111.05164,2026-08-26,N,nominal,3.86,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.02397,110.79891,2026-08-26,N,nominal,7.48,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.04077,110.68952,2026-08-26,N,nominal,3.1,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.19097,112.16917,2026-08-26,N,nominal,7.81,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.0821,111.44236,2026-08-26,N,nominal,1.76,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.10264,111.48447,2026-08-26,N,nominal,11.2,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.10207,111.48079,2026-08-26,N,nominal,11.2,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.10118,111.48045,2026-08-26,N,nominal,15.06,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.10517,111.48362,2026-08-26,N,nominal,15.06,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.02698,110.58961,2026-08-26,N,nominal,3.14,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.10366,111.42736,2026-08-26,N,nominal,4.67,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.09771,110.08054,2026-08-26,N,nominal,2.81,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.97769,117.05346,2026-08-26,N,nominal,6.28,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
-0.16635,109.49775,2026-08-26,N,nominal,10.72,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.01081,109.65062,2026-08-26,N,nominal,9.72,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.0967,110.33147,2026-08-26,N,nominal,4.11,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.00802,109.64668,2026-08-26,N,nominal,2.72,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.1748,117.15143,2026-08-26,N,nominal,23.86,D,viirs,East Kalimantan,Sedang,2026-08-26 06:18:00
0.46492,111.62343,2026-08-26,N,nominal,2.7,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.41833,111.15545,2026-08-26,N,nominal,58.49,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.42173,111.15494,2026-08-26,N,nominal,58.49,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.28973,110.29028,2026-08-26,N,nominal,7.4,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.56851,112.09351,2026-08-26,N,nominal,11.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.4586,111.37357,2026-08-26,N,nominal,24.68,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.27722,110.09679,2026-08-26,N,nominal,2.48,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.2149,109.68919,2026-08-26,N,nominal,8.69,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.32711,110.35594,2026-08-26,N,nominal,2.47,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.31367,110.20131,2026-08-26,N,nominal,1.9,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.37574,110.51682,2026-08-26,N,nominal,3.48,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.33927,110.27924,2026-08-26,N,nominal,4.74,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.3426,110.27873,2026-08-26,N,nominal,4.74,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.34648,110.28171,2026-08-26,N,nominal,43.39,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.24002,109.58663,2026-08-26,N,nominal,5.49,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.35678,110.26849,2026-08-26,N,nominal,14.97,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.31974,109.95837,2026-08-26,N,nominal,30.52,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.46549,111.62717,2026-08-26,N,nominal,2.7,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.3708,112.07906,2026-08-26,N,nominal,4.68,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.42004,118.03323,2026-08-26,N,nominal,4.64,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.23206,110.20295,2026-08-26,N,nominal,30.69,D,viirs,West Kalimantan,Sedang,2026-08-26 06:18:00
0.10316,110.19541,2026-08-26,N,nominal,5.41,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.18718,110.67586,2026-08-26,N,nominal,2.03,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.17723,117.15345,2026-08-26,N,nominal,16.21,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
1.17656,117.14896,2026-08-26,N,nominal,10.59,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.18182,110.51787,2026-08-26,N,nominal,4.54,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.13934,110.23888,2026-08-26,N,nominal,2.93,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.06685,109.71925,2026-08-26,N,nominal,3.43,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.34447,111.47401,2026-08-26,N,nominal,4.46,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.23154,110.6867,2026-08-26,N,nominal,4.74,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.28821,111.01301,2026-08-26,N,nominal,4.21,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.32026,111.20026,2026-08-26,N,nominal,3.2,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.16111,110.06888,2026-08-26,N,nominal,5.87,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
1.4171,118.22716,2026-08-26,N,nominal,5.07,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
1.41959,118.03503,2026-08-26,N,nominal,4.95,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
0.1998,110.16584,2026-08-26,N,nominal,4.26,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.28161,110.63229,2026-08-26,N,nominal,2.25,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.28497,110.63178,2026-08-26,N,nominal,5.64,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.42298,111.43932,2026-08-26,N,nominal,4.47,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.6617,110.21236,2026-08-26,N,nominal,3.8,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-0.22578,109.94873,2026-08-26,N,nominal,2.74,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
0.47956,117.57198,2026-08-26,N,nominal,12.76,D,viirs,East Kalimantan,Rendah,2026-08-26 06:18:00
-1.36896,110.98363,2026-08-26,N,nominal,4.16,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.41141,110.6606,2026-08-26,N,nominal,4.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.41194,110.65712,2026-08-26,N,nominal,4.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.47968,110.21368,2026-08-26,N,nominal,11.86,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.40807,110.66011,2026-08-26,N,nominal,4.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.4086,110.65662,2026-08-26,N,nominal,4.09,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.45154,110.3756,2026-08-26,N,nominal,6.36,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
-1.10536,112.71452,2026-08-26,N,nominal,3.78,D,viirs,Central Kalimantan,Rendah,2026-08-26 06:18:00
-0.91834,113.81694,2026-08-26,N,nominal,3.72,D,viirs,Central Kalimantan,Rendah,2026-08-26 06:18:00
-1.44632,110.34289,2026-08-26,N,nominal,2.65,D,viirs,West Kalimantan,Rendah,2026-08-26 06:18:00
